adjective,comment_id,comment_score,item,parent_item,post_id
,ei7tmuv,352.0,shoes,shoes,azhg0n
,ei7v8gw,95.0,shoes,shoes,azhg0n
,ei7w60j,34.0,shoes,shoes,azhg0n
,ei7vcnu,14.0,shoes,shoes,azhg0n
,ei83co1,23.0,shoes,shoes,azhg0n
,ei7wxt9,22.0,shoes,shoes,azhg0n
,ei7wklb,9.0,shoes,shoes,azhg0n
,ei7wklb,9.0,shoes,shoes,azhg0n
,ei7x53x,10.0,shoes,shoes,azhg0n
,ei7z5ox,6.0,shoes,shoes,azhg0n
,ei7z5ox,6.0,shoes,shoes,azhg0n
waterproof,ei7z5ox,6.0,shoes,shoes,azhg0n
great,ei82kuw,6.0,shoes,shoes,azhg0n
,ei7w20d,6.0,shoes,shoes,azhg0n
,ei7w20d,6.0,shoes,shoes,azhg0n
,ei7w20d,6.0,shoes,shoes,azhg0n
,ei7zfqp,5.0,shoes,shoes,azhg0n
,ei7zfqp,5.0,shoes,shoes,azhg0n
,ei7zfqp,5.0,shoes,shoes,azhg0n
,ei80daf,4.0,shoes,shoes,azhg0n
,ei822ga,5.0,shoes,shoes,azhg0n
,ei86bnr,5.0,shoes,shoes,azhg0n
black,ei86bnr,5.0,shoes,shoes,azhg0n
,ei86bnr,5.0,shoes,shoes,azhg0n
,ei7vqu1,3.0,shoes,shoes,azhg0n
,ei7vqu1,3.0,shoes,shoes,azhg0n
different,ei83ad0,3.0,shoes,shoes,azhg0n
,ei8ipru,3.0,shoes,shoes,azhg0n
,ei80lxy,2.0,shoes,shoes,azhg0n
,ei80lxy,2.0,shoes,shoes,azhg0n
other,ei80lxy,2.0,shoes,shoes,azhg0n
,ei8868s,2.0,shoes,shoes,azhg0n
,ei8kkzx,2.0,shoes,shoes,azhg0n
,ei9em3s,2.0,shoes,shoes,azhg0n
,ei89bwq,3.0,shoes,shoes,azhg0n
,ei7xv04,1.0,shoes,shoes,azhg0n
,ei7xv04,1.0,shoes,shoes,azhg0n
,ei8c1sp,1.0,shoes,shoes,azhg0n
different,ei8qny0,1.0,shoes,shoes,azhg0n
,eib9cla,1.0,shoes,shoes,azhg0n
,ei7sx15,-1.0,shoes,shoes,azhg0n
,ei8egux,0.0,shoes,shoes,azhg0n
,ei8egux,0.0,shoes,shoes,azhg0n
,ck1lfnv,22.0,shoes,shoes,2eoy3f
,ck1lfnv,22.0,shoes,shoes,2eoy3f
,ck1lfnv,22.0,shoes,shoes,2eoy3f
,ck1lfnv,22.0,shoes,shoes,2eoy3f
,ck1skw1,2.0,shoes,shoes,2eoy3f
good,ck1skw1,2.0,shoes,shoes,2eoy3f
,ck1skw1,2.0,shoes,shoes,2eoy3f
,ck3360m,1.0,shoes,shoes,2eoy3f
fancy,ck3360m,1.0,shoes,shoes,2eoy3f
favorite,cgddbsz,2.0,shoes,shoes,21h9wt
,cgddbsz,2.0,shoes,shoes,21h9wt
,duz6s84,7.0,shoes,shoes,80w5kv
,e0lxi6h,5.0,shoes,shoes,8qrt07
,e0lyjys,2.0,shoes,shoes,8qrt07
,caz9wys,4.0,shoes,shoes,1hyru5
,cd9671s,9.0,shoes,shoes,1q4ksz
athletic,cd9gqje,4.0,shoes,shoes,1q4ksz
,cdgh72k,3.0,shoes,shoes,1qtrqw
,cdgehme,3.0,shoes,shoes,1qtrqw
,cdgehme,3.0,shoes,shoes,1qtrqw
,cdgehme,3.0,shoes,shoes,1qtrqw
,d97sia5,165.0,shoes,shoes,59ef3d
,d4g51ak,12.0,shoes,shoes,4ow7ne
,d4g8fxm,6.0,shoes,shoes,4ow7ne
,d4g309o,5.0,shoes,shoes,4ow7ne
,e24i8ag,113.0,shoes,shoes,8xowpq
,e24ri3d,17.0,shoes,shoes,8xowpq
,e24u27m,13.0,shoes,shoes,8xowpq
,e24wvxa,10.0,shoes,shoes,8xowpq
good,e25lxz5,3.0,shoes,shoes,8xowpq
,e25v9ol,2.0,shoes,shoes,8xowpq
,e25v9ol,2.0,shoes,shoes,8xowpq
,e25ksqs,1.0,shoes,shoes,8xowpq
,d8y5whg,63.0,shoes,shoes,587gga
,d8yhn8e,3.0,shoes,shoes,587gga
nice,di6kcg5,18.0,shoes,shoes,6dwzme
,di6kcg5,18.0,shoes,shoes,6dwzme
,di6p1ac,13.0,shoes,shoes,6dwzme
,di6p1ac,13.0,shoes,shoes,6dwzme
,di7cgyg,2.0,shoes,shoes,6dwzme
flat,di7k44b,2.0,shoes,shoes,6dwzme
,di6vcja,1.0,shoes,shoes,6dwzme
,di70qvq,1.0,shoes,shoes,6dwzme
,e6o5nhf,49.0,shoes,shoes,9j2kty
,e6qbwk4,2.0,shoes,shoes,9j2kty
,ddtchcl,8.0,shoes,shoes,5udc9f
,druf5bf,7.0,shoes,shoes,7mihi2
,drue518,5.0,shoes,shoes,7mihi2
black,drurjfz,1.0,shoes,shoes,7mihi2
,dryht18,1.0,shoes,shoes,7mihi2
,drv0yjp,1.0,shoes,shoes,7mihi2
,c75aczh,7.0,shoes,shoes,13mghx
,c757v69,6.0,shoes,shoes,13mghx
,c75ciax,1.0,shoes,shoes,13mghx
,chyg94u,30.0,shoes,shoes,278o2j
,chyg94u,30.0,shoes,shoes,278o2j
normal,chyg94u,30.0,shoes,shoes,278o2j
,chyfd93,10.0,shoes,shoes,278o2j
,chyofvp,3.0,shoes,shoes,278o2j
,chyofvp,3.0,shoes,shoes,278o2j
,chyumkh,2.0,shoes,shoes,278o2j
,chyq0lr,1.0,shoes,shoes,278o2j
,chyoxdo,-1.0,shoes,shoes,278o2j
sperrys,chyoxdo,-1.0,shoes,shoes,278o2j
girly,chyoxdo,-1.0,shoes,shoes,278o2j
,c6s7qic,12.0,shoes,shoes,124kb9
,c6s7qic,12.0,shoes,shoes,124kb9
,ccn5jix,2.0,shoes,shoes,1ny79x
black,ccn5jix,2.0,shoes,shoes,1ny79x
,cvw0z98,5.0,shoes,shoes,3o8s9q
,cvw0z98,5.0,shoes,shoes,3o8s9q
,cvw0z98,5.0,shoes,shoes,3o8s9q
white,cvw0z98,5.0,shoes,shoes,3o8s9q
,cukcejt,1.0,shoes,shoes,3iwl1p
,ccm352c,6.0,shoes,shoes,1nuaq5
cute,ccm3xcf,4.0,shoes,shoes,1nuaq5
,ccm3xcf,4.0,shoes,shoes,1nuaq5
,cc8prw1,5.0,shoes,shoes,1mfeev
simple,cc8pogb,2.0,shoes,shoes,1mfeev
,cd1v5ge,5.0,shoes,shoes,1pfslx
,cagwjh2,2.0,shoes,shoes,1g5g2h
,cagwjh2,2.0,shoes,shoes,1g5g2h
professional,cagwjh2,2.0,shoes,shoes,1g5g2h
other,ccxgqpl,3.0,shoes,shoes,1ozm3m
,cb0ikfv,1.0,shoes,shoes,1i0hqs
,cc64bfg,7.0,shoes,shoes,1m64wm
,cc64bfg,7.0,shoes,shoes,1m64wm
,cc64bfg,7.0,shoes,shoes,1m64wm
,cc67qko,3.0,shoes,shoes,1m64wm
,cc67oz4,2.0,shoes,shoes,1m64wm
,cc67oz4,2.0,shoes,shoes,1m64wm
,d3z1ade,2.0,shoes,shoes,4mvlmu
,ctewxtz,6.0,shoes,shoes,3eh1wy
,ctewxtz,6.0,shoes,shoes,3eh1wy
,ctevxw6,2.0,shoes,shoes,3eh1wy
,ctfqb1t,2.0,shoes,shoes,3eh1wy
,ctfrnej,2.0,shoes,shoes,3eh1wy
,ctfttiv,2.0,shoes,shoes,3eh1wy
casual,ctfttiv,2.0,shoes,shoes,3eh1wy
,ctfttiv,2.0,shoes,shoes,3eh1wy
,ctfttiv,2.0,shoes,shoes,3eh1wy
,ctfttiv,2.0,shoes,shoes,3eh1wy
,ccgtus0,2.0,shoes,shoes,1na6yw
,ccgtus0,2.0,shoes,shoes,1na6yw
ordinary,ccgumpf,1.0,shoes,shoes,1na6yw
,ccgumpf,1.0,shoes,shoes,1na6yw
,ccgumpf,1.0,shoes,shoes,1na6yw
,dz6nj7l,12.0,shoes,shoes,8k7vi8
,dz6nj7l,12.0,shoes,shoes,8k7vi8
,dz6nj7l,12.0,shoes,shoes,8k7vi8
,dz6nj7l,12.0,shoes,shoes,8k7vi8
,dz62fak,8.0,shoes,shoes,8k7vi8
,dz5v89z,7.0,shoes,shoes,8k7vi8
,dz5v89z,7.0,shoes,shoes,8k7vi8
,dz5v89z,7.0,shoes,shoes,8k7vi8
,dz5v89z,7.0,shoes,shoes,8k7vi8
,dz61jjh,7.0,shoes,shoes,8k7vi8
,dz6felo,3.0,shoes,shoes,8k7vi8
nice,dz6felo,3.0,shoes,shoes,8k7vi8
,dz6felo,3.0,shoes,shoes,8k7vi8
,dz6felo,3.0,shoes,shoes,8k7vi8
running,dz5kxmo,5.0,shoes,shoes,8k7vi8
,dz5kxmo,5.0,shoes,shoes,8k7vi8
,dz5nl85,2.0,shoes,shoes,8k7vi8
,dza3ju1,1.0,shoes,shoes,8k7vi8
black,col0ibx,1.0,shoes,shoes,2vubyc
,col0ibx,1.0,shoes,shoes,2vubyc
,d3abecy,6.0,shoes,shoes,4jtfas
,c6nzmqy,3.0,shoes,shoes,11n6l0
comfortable,c8x9pd7,3.0,shoes,shoes,1ags53
flat,c2wlzv8,6.0,shoes,shoes,lygzk
,c2wpmt0,1.0,shoes,shoes,lygzk
comfortable,c2wpmt0,1.0,shoes,shoes,lygzk
cheap,c2wt1ls,1.0,shoes,shoes,lygzk
likely,c2wt1ls,1.0,shoes,shoes,lygzk
,c2xk0pf,1.0,shoes,shoes,lygzk
,c2xk0pf,1.0,shoes,shoes,lygzk
,c2xk0pf,1.0,shoes,shoes,lygzk
closedtoe,d1aie74,5.0,shoes,shoes,4blos5
,d1adsgj,5.0,shoes,shoes,4blos5
neutral,cn24p2y,4.0,shoes,shoes,2pzmz1
,cn34lo5,2.0,shoes,shoes,2pzmz1
,cn34lo5,2.0,shoes,shoes,2pzmz1
,catxuh6,2.0,shoes,shoes,1hfz0s
,catxuh6,2.0,shoes,shoes,1hfz0s
,caum1ho,1.0,shoes,shoes,1hfz0s
,dezfs0j,15.0,shoes,shoes,5zmquu
,dezfs0j,15.0,shoes,shoes,5zmquu
,dezfqgx,14.0,shoes,shoes,5zmquu
uncomfortable,dezpmdr,5.0,shoes,shoes,5zmquu
,dveyl9a,21.0,shoes,shoes,833q4k
,dveykoi,5.0,shoes,shoes,833q4k
,dvezwgg,2.0,shoes,shoes,833q4k
,dvgxyr8,1.0,shoes,shoes,833q4k
gorgeous,dvfa776,1.0,shoes,shoes,833q4k
,c5rk7i0,4.0,shoes,shoes,y0s9f
flat,c5rgm5g,1.0,shoes,shoes,y0s9f
,c5tcj0w,0.0,shoes,shoes,y0s9f
,c5rkr5e,-4.0,shoes,shoes,y0s9f
,d08mj2p,10.0,shoes,shoes,46x2vn
similar,d08ggiu,2.0,shoes,shoes,46x2vn
,d08ggiu,2.0,shoes,shoes,46x2vn
,df9bfyr,16.0,heels,shoes,60rrx5
,df9bfyr,16.0,heels,shoes,60rrx5
,cl9nazo,12.0,heels,shoes,2j8qjg
,cmdslvf,12.0,heels,shoes,2nhsr3
,cme2ree,6.0,heels,shoes,2nhsr3
only,cme2ree,6.0,heels,shoes,2nhsr3
,c2ijwma,3.0,heels,shoes,k9mbx
,c2ijwma,3.0,heels,shoes,k9mbx
,chl5p2z,1.0,heels,shoes,25v1q4
,cah7ji3,2.0,heels,shoes,1g674u
,dlz56xk,284.0,heels,shoes,6vb2gv
,dlzd58t,27.0,heels,shoes,6vb2gv
,dlyybfn,10.0,heels,shoes,6vb2gv
,dlzb1u7,6.0,heels,shoes,6vb2gv
,dlzg3k4,5.0,heels,shoes,6vb2gv
,dlzg3k4,5.0,heels,shoes,6vb2gv
,dlzcwmj,2.0,heels,shoes,6vb2gv
,dlzt7x5,2.0,heels,shoes,6vb2gv
,dm01n71,2.0,heels,shoes,6vb2gv
,dlzk1lr,1.0,heels,shoes,6vb2gv
,dlzkyum,1.0,heels,shoes,6vb2gv
,dlzltmn,1.0,heels,shoes,6vb2gv
,dm2oqcd,1.0,heels,shoes,6vb2gv
,c9za3qc,7.0,heels,shoes,1ecdsi
,ei7tmuv,352.0,heels,shoes,azhg0n
,ei7tmuv,352.0,heels,shoes,azhg0n
,ei7rdzg,34.0,heels,shoes,azhg0n
,ei7w60j,34.0,heels,shoes,azhg0n
,ei7vlgq,52.0,heels,shoes,azhg0n
,ei7wxt9,22.0,heels,shoes,azhg0n
small,ei7yx6t,7.0,heels,shoes,azhg0n
,ei7z5ox,6.0,heels,shoes,azhg0n
,ei8bh99,5.0,heels,shoes,azhg0n
colored,ei8eatt,4.0,heels,shoes,azhg0n
,ei8ipru,3.0,heels,shoes,azhg0n
,ei87ggv,2.0,heels,shoes,azhg0n
,ei88iri,2.0,heels,shoes,azhg0n
low,ei8g7xq,2.0,heels,shoes,azhg0n
high,ei8jmlh,2.0,heels,shoes,azhg0n
black,ei8lhtx,1.0,heels,shoes,azhg0n
,ei8lhtx,1.0,heels,shoes,azhg0n
,ei8s5dl,1.0,heels,shoes,azhg0n
,ei8vcmd,1.0,heels,shoes,azhg0n
shiny,ck1sk06,3.0,heels,shoes,2eoy3f
,ck1sk06,3.0,heels,shoes,2eoy3f
,ck3360m,1.0,heels,shoes,2eoy3f
,duylgh9,46.0,heels,shoes,80w5kv
,e0nzn83,2.0,heels,shoes,8qrt07
kitten,cd9niln,3.0,heels,shoes,1q4ksz
,chm5t47,11.0,heels,shoes,25zdgp
,chm5t47,11.0,heels,shoes,25zdgp
high,e25ebwa,2.0,heels,shoes,8xowpq
,e25ksqs,1.0,heels,shoes,8xowpq
,e25ksqs,1.0,heels,shoes,8xowpq
,e25a31y,-12.0,heels,shoes,8xowpq
,e25a31y,-12.0,heels,shoes,8xowpq
low,d8ylwxa,2.0,heels,shoes,587gga
,d8yvxib,1.0,heels,shoes,587gga
bootstrainersfunky,di6jtzd,22.0,heels,shoes,6dwzme
,di6qp1o,11.0,heels,shoes,6dwzme
,di74ze0,8.0,heels,shoes,6dwzme
,di6n98g,11.0,heels,shoes,6dwzme
,di6n98g,11.0,heels,shoes,6dwzme
,di7590f,3.0,heels,shoes,6dwzme
high,di74ys8,2.0,heels,shoes,6dwzme
,di786kk,2.0,heels,shoes,6dwzme
,di854jr,2.0,heels,shoes,6dwzme
,di70qvq,1.0,heels,shoes,6dwzme
,di8hmdv,1.0,heels,shoes,6dwzme
high,e6p2kq2,4.0,heels,shoes,9j2kty
high,e6oq6ya,4.0,heels,shoes,9j2kty
,e6qzpc5,2.0,heels,shoes,9j2kty
,ddtob6u,3.0,heels,shoes,5udc9f
,dru8eec,119.0,heels,shoes,7mihi2
,drv77va,26.0,heels,shoes,7mihi2
,drupfsk,14.0,heels,shoes,7mihi2
high,druebsk,5.0,heels,shoes,7mihi2
high,ca83rx8,6.0,heels,shoes,1f9jrq
,ca83rx8,6.0,heels,shoes,1f9jrq
,dv9smtg,10.0,heels,shoes,82fdga
,dv9smtg,10.0,heels,shoes,82fdga
,dv9nyn2,3.0,heels,shoes,82fdga
,dvb4xcz,1.0,heels,shoes,82fdga
small,chyg94u,30.0,heels,shoes,278o2j
high,chyg94u,30.0,heels,shoes,278o2j
high,c6s3n6b,23.0,heels,shoes,124kb9
tall,c6s3n6b,23.0,heels,shoes,124kb9
,c6s3n6b,23.0,heels,shoes,124kb9
wear,c6s3rdh,21.0,heels,shoes,124kb9
,c6s3rdh,21.0,heels,shoes,124kb9
,c6s7qic,12.0,heels,shoes,124kb9
,c6s81gy,6.0,heels,shoes,124kb9
,c6s9x2a,5.0,heels,shoes,124kb9
,c6sbyfh,2.0,heels,shoes,124kb9
,c6s97ic,4.0,heels,shoes,124kb9
,c6saa97,1.0,heels,shoes,124kb9
,cvw0z98,5.0,heels,shoes,3o8s9q
low,cvw0z98,5.0,heels,shoes,3o8s9q
,cc8prw1,5.0,heels,shoes,1mfeev
nude,cd1v5ge,5.0,heels,shoes,1pfslx
,cazrdtd,57.0,heels,shoes,1i0hqs
,cazr7v6,15.0,heels,shoes,1i0hqs
,cb04esb,5.0,heels,shoes,1i0hqs
,c5ol26d,3.0,heels,shoes,xpkxs
,c5ol26d,3.0,heels,shoes,xpkxs
,cdffz5c,3.0,heels,shoes,1qqi4x
,chfy03n,3.0,heels,shoes,25bvaj
,chfy03n,3.0,heels,shoes,25bvaj
,e1l2pzl,68.0,heels,shoes,8v5pvy
,ccb086b,6.0,heels,shoes,1mlgsp
,ccb086b,6.0,heels,shoes,1mlgsp
,ccb086b,6.0,heels,shoes,1mlgsp
,cuimyjn,1.0,heels,shoes,3inl79
wears,cuir12v,1.0,heels,shoes,3inl79
,dz5kbdn,40.0,heels,shoes,8k7vi8
,dz61jjh,7.0,heels,shoes,8k7vi8
,col0syo,2.0,heels,shoes,2vubyc
,c2wpmt0,1.0,heels,shoes,lygzk
,c2wt1ls,1.0,heels,shoes,lygzk
,c2wt1ls,1.0,heels,shoes,lygzk
,c2xk0pf,1.0,heels,shoes,lygzk
,c2xk0pf,1.0,heels,shoes,lygzk
,c2xk0pf,1.0,heels,shoes,lygzk
inch,c2worr3,1.0,heels,shoes,lygzk
,cn34lo5,2.0,heels,shoes,2pzmz1
,caugt18,1.0,heels,shoes,1hfz0s
wear,caum1ho,1.0,heels,shoes,1hfz0s
high,c9dldfl,3.0,heels,shoes,1c6h0x
,e6qq36o,8.0,heels,shoes,9jchsi
,e6qtg32,3.0,heels,shoes,9jchsi
high,dezfqgx,14.0,heels,shoes,5zmquu
black,df0me2a,3.0,heels,shoes,5zmquu
,df0me2a,3.0,heels,shoes,5zmquu
,dvfa776,1.0,heels,shoes,833q4k
,c5tcj0w,0.0,heels,shoes,y0s9f
,cl9f62z,41.0,skirts,skirts,2j8qjg
,cl9nazo,12.0,skirts,skirts,2j8qjg
,cmdq9sw,54.0,skirts,skirts,2nhsr3
,cmdq9sw,54.0,skirts,skirts,2nhsr3
,cmdq9sw,54.0,skirts,skirts,2nhsr3
,cmdslvf,12.0,skirts,skirts,2nhsr3
,cme2ree,6.0,skirts,skirts,2nhsr3
,ceo6djj,5.0,skirts,skirts,1v15kq
,cenqydk,3.0,skirts,skirts,1v15kq
,ceo74ch,2.0,skirts,skirts,1v15kq
,ceod7y8,2.0,skirts,skirts,1v15kq
,cent1qg,1.0,skirts,skirts,1v15kq
,cent1qg,1.0,skirts,skirts,1v15kq
,cent1qg,1.0,skirts,skirts,1v15kq
,ceo3833,1.0,skirts,skirts,1v15kq
,c2ijwma,3.0,skirts,skirts,k9mbx
,c2ijwma,3.0,skirts,skirts,k9mbx
,c2ioqr8,1.0,skirts,skirts,k9mbx
,c2jbz9z,1.0,skirts,skirts,k9mbx
,chl1vsv,6.0,skirts,skirts,25v1q4
,chl0nwy,1.0,skirts,skirts,25v1q4
great,chl35vh,1.0,skirts,skirts,25v1q4
,c7htj3b,2.0,skirts,skirts,14z8a3
,c7htj3b,2.0,skirts,skirts,14z8a3
,e67j4ax,83.0,skirts,skirts,9gx7u9
,e6881im,7.0,skirts,skirts,9gx7u9
,e68h02z,4.0,skirts,skirts,9gx7u9
wear,e689tdj,2.0,skirts,skirts,9gx7u9
,dlz3umg,17.0,skirts,skirts,6vb2gv
,dlzd58t,27.0,skirts,skirts,6vb2gv
,dlyw5w2,13.0,skirts,skirts,6vb2gv
,dlz1f8i,3.0,skirts,skirts,6vb2gv
,dlzkyum,1.0,skirts,skirts,6vb2gv
patterned,dm0eers,1.0,skirts,skirts,6vb2gv
,ei7u2q7,412.0,skirts,skirts,azhg0n
,ei7u2q7,412.0,skirts,skirts,azhg0n
,ei7u2q7,412.0,skirts,skirts,azhg0n
,ei7u2q7,412.0,skirts,skirts,azhg0n
wear,ei7u3my,43.0,skirts,skirts,azhg0n
,ei7vcnu,14.0,skirts,skirts,azhg0n
,ei82kuw,6.0,skirts,skirts,azhg0n
,ei8bh99,5.0,skirts,skirts,azhg0n
,ei86bnr,5.0,skirts,skirts,azhg0n
short,ei86bnr,5.0,skirts,skirts,azhg0n
,ei8dybe,3.0,skirts,skirts,azhg0n
,ei8eatt,4.0,skirts,skirts,azhg0n
many,ei8cmg2,3.0,skirts,skirts,azhg0n
,ei80lxy,2.0,skirts,skirts,azhg0n
wear,ei8868s,2.0,skirts,skirts,azhg0n
,ei88iri,2.0,skirts,skirts,azhg0n
,ei88w8k,2.0,skirts,skirts,azhg0n
,ei86fea,1.0,skirts,skirts,azhg0n
,ei8lhtx,1.0,skirts,skirts,azhg0n
,ei8qny0,1.0,skirts,skirts,azhg0n
,cgddbsz,2.0,skirts,skirts,21h9wt
versatile,cgddbsz,2.0,skirts,skirts,21h9wt
,ceq6jg5,2.0,skirts,skirts,1v9ync
several,ceqanjn,2.0,skirts,skirts,1v9ync
,cd9niln,3.0,skirts,skirts,1q4ksz
,c9fn7b1,9.0,skirts,skirts,1ce7h4
,c9fr9xx,2.0,skirts,skirts,1ce7h4
,c9fr9xx,2.0,skirts,skirts,1ce7h4
wear,d97uatm,79.0,skirts,skirts,59ef3d
kneelength,d98695p,8.0,skirts,skirts,59ef3d
,e24j9yj,213.0,skirts,skirts,8xowpq
,e28hoc1,2.0,skirts,skirts,8xowpq
,e25a31y,-12.0,skirts,skirts,8xowpq
,e25a31y,-12.0,skirts,skirts,8xowpq
,d8y9rwb,8.0,skirts,skirts,587gga
,d8z6k00,3.0,skirts,skirts,587gga
,csqza0g,4.0,skirts,skirts,3byrnj
,csr1wd3,3.0,skirts,skirts,3byrnj
,csqznob,2.0,skirts,skirts,3byrnj
,csrd4bv,1.0,skirts,skirts,3byrnj
,di6p7on,7.0,skirts,skirts,6dwzme
,di6pghc,5.0,skirts,skirts,6dwzme
,di6pghc,5.0,skirts,skirts,6dwzme
,di6sszd,5.0,skirts,skirts,6dwzme
,di7590f,3.0,skirts,skirts,6dwzme
,di74ys8,2.0,skirts,skirts,6dwzme
,di74ys8,2.0,skirts,skirts,6dwzme
,di786kk,2.0,skirts,skirts,6dwzme
uptight,di7cgyg,2.0,skirts,skirts,6dwzme
,di6oc73,1.0,skirts,skirts,6dwzme
,di6vcja,1.0,skirts,skirts,6dwzme
,di878v6,1.0,skirts,skirts,6dwzme
mini,e6p2kq2,4.0,skirts,skirts,9j2kty
,e6qzpc5,2.0,skirts,skirts,9j2kty
,e6qzpc5,2.0,skirts,skirts,9j2kty
,ddtchcl,8.0,skirts,skirts,5udc9f
,ddtjfaw,5.0,skirts,skirts,5udc9f
,ddtt0o2,5.0,skirts,skirts,5udc9f
,ddtt0o2,5.0,skirts,skirts,5udc9f
,ddtob6u,3.0,skirts,skirts,5udc9f
,ddtp6hb,2.0,skirts,skirts,5udc9f
patterned,dru8yox,17.0,skirts,skirts,7mihi2
,drupfsk,14.0,skirts,skirts,7mihi2
,drupfsk,14.0,skirts,skirts,7mihi2
,druqpyw,1.0,skirts,skirts,7mihi2
,drvgaob,1.0,skirts,skirts,7mihi2
aline,ca84234,17.0,skirts,skirts,1f9jrq
,ca84a4z,3.0,skirts,skirts,1f9jrq
,ca87dhg,2.0,skirts,skirts,1f9jrq
,ca8ezv7,2.0,skirts,skirts,1f9jrq
,ca8ezv7,2.0,skirts,skirts,1f9jrq
,ca8ezv7,2.0,skirts,skirts,1f9jrq
aline,caa6fci,1.0,skirts,skirts,1f9jrq
,caa6fci,1.0,skirts,skirts,1f9jrq
,ca89ppq,0.0,skirts,skirts,1f9jrq
,dv9mirc,47.0,skirts,skirts,82fdga
,dv9z5xb,22.0,skirts,skirts,82fdga
,dva4bom,3.0,skirts,skirts,82fdga
,dva4bom,3.0,skirts,skirts,82fdga
,dvbnd9m,3.0,skirts,skirts,82fdga
,dvbd6sq,1.0,skirts,skirts,82fdga
,dvbd6sq,1.0,skirts,skirts,82fdga
colorful,ck03fab,11.0,skirts,skirts,2ej9zq
,ck03fab,11.0,skirts,skirts,2ej9zq
,chyqen3,13.0,skirts,skirts,278o2j
,chymb9m,2.0,skirts,skirts,278o2j
,chyjkus,2.0,skirts,skirts,278o2j
,cf2fjtz,8.0,skirts,skirts,1wiuhn
,cf2jivu,4.0,skirts,skirts,1wiuhn
,cf2j9cj,2.0,skirts,skirts,1wiuhn
formal,cf2jnrs,2.0,skirts,skirts,1wiuhn
,cc8prw1,5.0,skirts,skirts,1mfeev
,cd1v5ge,5.0,skirts,skirts,1pfslx
,ccxgqpl,3.0,skirts,skirts,1ozm3m
,d3yogut,112.0,skirts,skirts,4mvlmu
,d3yq2oe,41.0,skirts,skirts,4mvlmu
,d3yq2oe,41.0,skirts,skirts,4mvlmu
,d3yq2oe,41.0,skirts,skirts,4mvlmu
,d3yq2oe,41.0,skirts,skirts,4mvlmu
,d3yr2xf,10.0,skirts,skirts,4mvlmu
,d3yr9ch,8.0,skirts,skirts,4mvlmu
,d3zlzac,2.0,skirts,skirts,4mvlmu
,c5oj0l0,7.0,skirts,skirts,xpkxs
,c5oi77g,5.0,skirts,skirts,xpkxs
,c5ol26d,3.0,skirts,skirts,xpkxs
,chg7ic6,2.0,skirts,skirts,25bvaj
,chfol3i,3.0,skirts,skirts,25bvaj
,cuimyjn,1.0,skirts,skirts,3inl79
,d3a504g,3.0,skirts,skirts,4jtfas
,d1aeetm,9.0,skirts,skirts,4blos5
,cn34lo5,2.0,skirts,skirts,2pzmz1
,c9dqset,1.0,skirts,skirts,1c6h0x
,c9dqset,1.0,skirts,skirts,1c6h0x
,e6ql8xf,8.0,skirts,skirts,9jchsi
black,e6vrr74,3.0,skirts,skirts,9jchsi
,df0me2a,3.0,skirts,skirts,5zmquu
,dvfn968,1.0,skirts,skirts,833q4k
singlecolour,c7fu6tz,10.0,skirts,skirts,14re4f
formal,c7fr3ec,5.0,skirts,skirts,14re4f
penny,cl9vxf8,3.0,loafers,shoes,2j8qjg
,e6az928,3.0,loafers,shoes,9gx7u9
,e68liwh,3.0,loafers,shoes,9gx7u9
elegant,dlywg2t,60.0,loafers,shoes,6vb2gv
audra,dlywg2t,60.0,loafers,shoes,6vb2gv
velvet,dlyuvet,15.0,loafers,shoes,6vb2gv
,dlz8it8,8.0,loafers,shoes,6vb2gv
,dlz0kdl,4.0,loafers,shoes,6vb2gv
,dlzdjji,2.0,loafers,shoes,6vb2gv
,dm01n71,2.0,loafers,shoes,6vb2gv
,dm01n71,2.0,loafers,shoes,6vb2gv
,dm01n71,2.0,loafers,shoes,6vb2gv
,dlzkgh2,1.0,loafers,shoes,6vb2gv
,dlzyej9,1.0,loafers,shoes,6vb2gv
,dlzyej9,1.0,loafers,shoes,6vb2gv
frumpy,ei7u2q7,412.0,loafers,shoes,azhg0n
wise,ei7tmuv,352.0,loafers,shoes,azhg0n
,ei7wxt9,22.0,loafers,shoes,azhg0n
oxfordstyle,ei7w20d,6.0,loafers,shoes,azhg0n
black,ei7w20d,6.0,loafers,shoes,azhg0n
,ei7y26v,4.0,loafers,shoes,azhg0n
,ei88iri,2.0,loafers,shoes,azhg0n
wear,ei841sx,1.0,loafers,shoes,azhg0n
black,ei8lhtx,1.0,loafers,shoes,azhg0n
,ei7sx15,-1.0,loafers,shoes,azhg0n
,cdgfl5x,5.0,loafers,shoes,1qtrqw
,cdgm49s,2.0,loafers,shoes,1qtrqw
,d8yiup3,3.0,loafers,shoes,587gga
classical,d8zew3j,2.0,loafers,shoes,587gga
black,dru99b4,75.0,loafers,shoes,7mihi2
,drude4h,55.0,loafers,shoes,7mihi2
,drujvuj,87.0,loafers,shoes,7mihi2
metallic,dru8eec,119.0,loafers,shoes,7mihi2
multiple,drvaaql,1.0,loafers,shoes,7mihi2
,drv0yjp,1.0,loafers,shoes,7mihi2
,chyfd93,10.0,loafers,shoes,278o2j
,chyfd93,10.0,loafers,shoes,278o2j
,cb0ikfv,1.0,loafers,shoes,1i0hqs
